|Dx|_inf =  0.0000004 	 |Grad|_inf =  1319926919592.3562012 


 Convergência em 3 iteracoes e tempo: 3.6379
Tensoes Nodais: Fase-Terra
Vbase:6350.853	ABC	0	Va: 1.05000 | 0.000 	Vb: 1.05000 | -120.000	Vc: 1.05000 | 120.000
Vbase:240.178	ABC	32	Va: 1.04238 | -30.069 	Vb: 1.04273 | -150.153	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	33	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	34	Va: 1.04406 | -30.098 	Vb: 1.04496 | -150.159	Vc: 1.04701 | 89.904
Vbase:240.178	ABC	35	Va: 1.04414 | -30.099 	Vb: 1.04496 | -150.159	Vc: 1.04701 | 89.903
Vbase:240.178	ABC	36	Va: 1.04238 | -30.068 	Vb: 1.04248 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	37	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	38	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	39	Va: 1.04414 | -30.099 	Vb: 1.04496 | -150.159	Vc: 1.04701 | 89.903
Vbase:240.178	ABC	40	Va: 1.04238 | -30.068 	Vb: 1.04248 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	41	Va: 1.04238 | -30.068 	Vb: 1.04245 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	42	Va: 1.04003 | -30.038 	Vb: 1.04073 | -150.151	Vc: 1.04431 | 89.931
Vbase:240.178	ABC	43	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	44	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	45	Va: 1.04414 | -30.099 	Vb: 1.04496 | -150.159	Vc: 1.04701 | 89.903
Vbase:240.178	ABC	46	Va: 1.04238 | -30.068 	Vb: 1.04247 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	47	Va: 1.04238 | -30.068 	Vb: 1.04235 | -150.148	Vc: 1.04573 | 89.911
Vbase:240.178	ABC	48	Va: 1.03931 | -30.029 	Vb: 1.04011 | -150.151	Vc: 1.04387 | 89.936
Vbase:240.178	ABC	49	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	50	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	51	Va: 1.04413 | -30.099 	Vb: 1.04496 | -150.159	Vc: 1.04701 | 89.903
Vbase:240.178	ABC	52	Va: 1.04238 | -30.068 	Vb: 1.04247 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	53	Va: 1.03920 | -30.027 	Vb: 1.04002 | -150.151	Vc: 1.04381 | 89.937
Vbase:240.178	ABC	54	Va: 1.03931 | -30.029 	Vb: 1.04011 | -150.151	Vc: 1.04387 | 89.936
Vbase:240.178	ABC	55	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	56	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	57	Va: 1.04413 | -30.099 	Vb: 1.04496 | -150.159	Vc: 1.04701 | 89.903
Vbase:240.178	ABC	58	Va: 1.04238 | -30.068 	Vb: 1.04246 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	59	Va: 1.03873 | -30.021 	Vb: 1.03962 | -150.150	Vc: 1.04352 | 89.941
Vbase:240.178	ABC	60	Va: 1.03931 | -30.029 	Vb: 1.04011 | -150.151	Vc: 1.04387 | 89.936
Vbase:240.178	ABC	61	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	62	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	63	Va: 1.04411 | -30.098 	Vb: 1.04496 | -150.159	Vc: 1.04701 | 89.903
Vbase:240.178	ABC	64	Va: 1.04238 | -30.068 	Vb: 1.04246 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	65	Va: 1.03865 | -30.020 	Vb: 1.03954 | -150.150	Vc: 1.04346 | 89.942
Vbase:240.178	ABC	66	Va: 1.03838 | -30.016 	Vb: 1.03962 | -150.151	Vc: 1.04352 | 89.941
Vbase:240.178	ABC	67	Va: 1.03931 | -30.029 	Vb: 1.04011 | -150.151	Vc: 1.04387 | 89.936
Vbase:240.178	ABC	68	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	69	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	70	Va: 1.04403 | -30.097 	Vb: 1.04496 | -150.159	Vc: 1.04701 | 89.904
Vbase:240.178	ABC	71	Va: 1.04238 | -30.068 	Vb: 1.04246 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	72	Va: 1.03771 | -30.008 	Vb: 1.03855 | -150.145	Vc: 1.04270 | 89.947
Vbase:240.178	ABC	73	Va: 1.03829 | -30.015 	Vb: 1.03962 | -150.151	Vc: 1.04352 | 89.941
Vbase:240.178	ABC	74	Va: 1.03829 | -30.015 	Vb: 1.03962 | -150.151	Vc: 1.04352 | 89.941
Vbase:240.178	ABC	75	Va: 1.03931 | -30.029 	Vb: 1.04011 | -150.151	Vc: 1.04387 | 89.936
Vbase:240.178	ABC	76	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	77	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	78	Va: 1.04238 | -30.068 	Vb: 1.04243 | -150.149	Vc: 1.04573 | 89.912
Vbase:240.178	ABC	79	Va: 1.03738 | -30.003 	Vb: 1.03820 | -150.143	Vc: 1.04244 | 89.950
Vbase:240.178	ABC	80	Va: 1.03931 | -30.029 	Vb: 1.04011 | -150.151	Vc: 1.04387 | 89.936
Vbase:240.178	ABC	81	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	82	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	83	Va: 1.04238 | -30.068 	Vb: 1.04235 | -150.147	Vc: 1.04573 | 89.911
Vbase:240.178	ABC	84	Va: 1.03731 | -30.003 	Vb: 1.03813 | -150.142	Vc: 1.04238 | 89.950
Vbase:240.178	ABC	85	Va: 1.03931 | -30.029 	Vb: 1.04011 | -150.151	Vc: 1.04387 | 89.936
Vbase:240.178	ABC	86	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	87	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	88	Va: 1.03716 | -30.001 	Vb: 1.03797 | -150.141	Vc: 1.04227 | 89.951
Vbase:240.178	ABC	89	Va: 1.03931 | -30.029 	Vb: 1.04011 | -150.151	Vc: 1.04387 | 89.936
Vbase:240.178	ABC	90	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	91	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	92	Va: 1.03702 | -29.999 	Vb: 1.03783 | -150.141	Vc: 1.04216 | 89.952
Vbase:240.178	ABC	93	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	94	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	95	Va: 1.03694 | -29.998 	Vb: 1.03775 | -150.140	Vc: 1.04209 | 89.952
Vbase:240.178	ABC	96	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	97	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	98	Va: 1.03689 | -29.997 	Vb: 1.03769 | -150.140	Vc: 1.04205 | 89.953
Vbase:240.178	ABC	99	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	100	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	101	Va: 1.03682 | -29.996 	Vb: 1.03761 | -150.139	Vc: 1.04199 | 89.953
Vbase:240.178	ABC	102	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	103	Va: 1.04543 | -30.119 	Vb: 1.04586 | -150.157	Vc: 1.04749 | 89.897
Vbase:240.178	ABC	104	Va: 1.03682 | -29.996 	Vb: 1.03761 | -150.139	Vc: 1.04199 | 89.953
Vbase:240.178	ABC	105	Va: 1.03677 | -29.996 	Vb: 1.03758 | -150.139	Vc: 1.04196 | 89.953
Vbase:240.178	ABC	106	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	107	Va: 1.03682 | -29.996 	Vb: 1.03761 | -150.139	Vc: 1.04199 | 89.953
Vbase:240.178	ABC	108	Va: 1.03674 | -29.995 	Vb: 1.03755 | -150.139	Vc: 1.04195 | 89.954
Vbase:240.178	ABC	109	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	110	Va: 1.03682 | -29.996 	Vb: 1.03761 | -150.139	Vc: 1.04199 | 89.953
Vbase:240.178	ABC	111	Va: 1.03564 | -29.983 	Vb: 1.03667 | -150.138	Vc: 1.04124 | 89.964
Vbase:240.178	ABC	112	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	113	Va: 1.03682 | -29.996 	Vb: 1.03760 | -150.139	Vc: 1.04199 | 89.953
Vbase:240.178	ABC	114	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04117 | 89.965
Vbase:240.178	ABC	115	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	116	Va: 1.03682 | -29.996 	Vb: 1.03760 | -150.139	Vc: 1.04198 | 89.953
Vbase:240.178	ABC	117	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	118	Va: 1.03520 | -29.979 	Vb: 1.03635 | -150.141	Vc: 1.04100 | 89.967
Vbase:240.178	ABC	119	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	120	Va: 1.03682 | -29.996 	Vb: 1.03759 | -150.140	Vc: 1.04198 | 89.952
Vbase:240.178	ABC	121	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	122	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	123	Va: 1.03459 | -29.975 	Vb: 1.03594 | -150.145	Vc: 1.04070 | 89.971
Vbase:240.178	ABC	124	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	125	Va: 1.03682 | -29.996 	Vb: 1.03759 | -150.140	Vc: 1.04198 | 89.952
Vbase:240.178	ABC	126	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	127	Va: 1.03553 | -29.982 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	128	Va: 1.03432 | -29.973 	Vb: 1.03575 | -150.146	Vc: 1.04057 | 89.973
Vbase:240.178	ABC	129	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	130	Va: 1.03682 | -29.996 	Vb: 1.03758 | -150.140	Vc: 1.04197 | 89.952
Vbase:240.178	ABC	131	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	132	Va: 1.03545 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	133	Va: 1.03555 | -29.982 	Vb: 1.03653 | -150.138	Vc: 1.04111 | 89.963
Vbase:240.178	ABC	134	Va: 1.03424 | -29.972 	Vb: 1.03570 | -150.147	Vc: 1.04053 | 89.973
Vbase:240.178	ABC	135	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	136	Va: 1.03682 | -29.996 	Vb: 1.03757 | -150.140	Vc: 1.04197 | 89.952
Vbase:240.178	ABC	137	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	138	Va: 1.03544 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	139	Va: 1.03556 | -29.982 	Vb: 1.03651 | -150.137	Vc: 1.04107 | 89.962
Vbase:240.178	ABC	140	Va: 1.03415 | -29.971 	Vb: 1.03563 | -150.148	Vc: 1.04048 | 89.974
Vbase:240.178	ABC	141	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	142	Va: 1.03682 | -29.996 	Vb: 1.03756 | -150.140	Vc: 1.04196 | 89.952
Vbase:240.178	ABC	143	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	144	Va: 1.03544 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	145	Va: 1.03557 | -29.982 	Vb: 1.03649 | -150.137	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	146	Va: 1.03407 | -29.971 	Vb: 1.03557 | -150.148	Vc: 1.04044 | 89.974
Vbase:240.178	ABC	147	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	148	Va: 1.03682 | -29.996 	Vb: 1.03751 | -150.140	Vc: 1.04193 | 89.950
Vbase:240.178	ABC	149	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	150	Va: 1.03543 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	151	Va: 1.03558 | -29.983 	Vb: 1.03650 | -150.137	Vc: 1.04103 | 89.961
Vbase:240.178	ABC	152	Va: 1.03558 | -29.982 	Vb: 1.03627 | -150.134	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	153	Va: 1.03396 | -29.970 	Vb: 1.03550 | -150.149	Vc: 1.04039 | 89.975
Vbase:240.178	ABC	154	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	155	Va: 1.03682 | -29.996 	Vb: 1.03750 | -150.140	Vc: 1.04193 | 89.950
Vbase:240.178	ABC	156	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	157	Va: 1.03542 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	158	Va: 1.03558 | -29.984 	Vb: 1.03652 | -150.136	Vc: 1.04096 | 89.961
Vbase:240.178	ABC	159	Va: 1.03558 | -29.982 	Vb: 1.03626 | -150.134	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	160	Va: 1.03394 | -29.970 	Vb: 1.03549 | -150.149	Vc: 1.04038 | 89.975
Vbase:240.178	ABC	161	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	162	Va: 1.03683 | -29.996 	Vb: 1.03725 | -150.136	Vc: 1.04193 | 89.950
Vbase:240.178	ABC	163	Va: 1.03682 | -29.996 	Vb: 1.03748 | -150.140	Vc: 1.04190 | 89.949
Vbase:240.178	ABC	164	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	165	Va: 1.03541 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	166	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04094 | 89.961
Vbase:240.178	ABC	167	Va: 1.03558 | -29.982 	Vb: 1.03625 | -150.134	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	168	Va: 1.03377 | -29.969 	Vb: 1.03537 | -150.150	Vc: 1.04029 | 89.976
Vbase:240.178	ABC	169	Va: 1.04099 | -30.051 	Vb: 1.04155 | -150.152	Vc: 1.04489 | 89.923
Vbase:240.178	ABC	170	Va: 1.03683 | -29.996 	Vb: 1.03721 | -150.136	Vc: 1.04193 | 89.950
Vbase:240.178	ABC	171	Va: 1.03682 | -29.997 	Vb: 1.03745 | -150.140	Vc: 1.04186 | 89.948
Vbase:240.178	ABC	172	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	173	Va: 1.03540 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	174	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04094 | 89.961
Vbase:240.178	ABC	175	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04076 | 89.963
Vbase:240.178	ABC	176	Va: 1.03558 | -29.982 	Vb: 1.03624 | -150.134	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	177	Va: 1.03368 | -29.968 	Vb: 1.03531 | -150.151	Vc: 1.04025 | 89.977
Vbase:240.178	ABC	178	Va: 1.03683 | -29.996 	Vb: 1.03711 | -150.134	Vc: 1.04193 | 89.950
Vbase:240.178	ABC	179	Va: 1.03681 | -29.997 	Vb: 1.03744 | -150.140	Vc: 1.04187 | 89.948
Vbase:240.178	ABC	180	Va: 1.03682 | -29.997 	Vb: 1.03745 | -150.140	Vc: 1.04176 | 89.950
Vbase:240.178	ABC	181	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	182	Va: 1.03540 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	183	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04094 | 89.961
Vbase:240.178	ABC	184	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04074 | 89.964
Vbase:240.178	ABC	185	Va: 1.03558 | -29.982 	Vb: 1.03623 | -150.134	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	186	Va: 1.03361 | -29.968 	Vb: 1.03526 | -150.151	Vc: 1.04021 | 89.977
Vbase:240.178	ABC	187	Va: 1.03681 | -29.996 	Vb: 1.03741 | -150.140	Vc: 1.04187 | 89.948
Vbase:240.178	ABC	188	Va: 1.03682 | -29.997 	Vb: 1.03746 | -150.139	Vc: 1.04133 | 89.956
Vbase:240.178	ABC	189	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	190	Va: 1.03539 | -29.980 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	191	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04094 | 89.961
Vbase:240.178	ABC	192	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04094 | 89.961
Vbase:240.178	ABC	193	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04072 | 89.964
Vbase:240.178	ABC	194	Va: 1.03558 | -29.982 	Vb: 1.03620 | -150.133	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	195	Va: 1.03355 | -29.967 	Vb: 1.03522 | -150.152	Vc: 1.04018 | 89.978
Vbase:240.178	ABC	196	Va: 1.03680 | -29.996 	Vb: 1.03736 | -150.141	Vc: 1.04189 | 89.947
Vbase:240.178	ABC	197	Va: 1.03682 | -29.997 	Vb: 1.03746 | -150.139	Vc: 1.04129 | 89.956
Vbase:240.178	ABC	198	Va: 1.03682 | -29.997 	Vb: 1.03746 | -150.139	Vc: 1.04131 | 89.956
Vbase:240.178	ABC	199	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	200	Va: 1.03538 | -29.979 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	201	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04094 | 89.961
Vbase:240.178	ABC	202	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04094 | 89.961
Vbase:240.178	ABC	203	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04071 | 89.964
Vbase:240.178	ABC	204	Va: 1.03558 | -29.982 	Vb: 1.03619 | -150.133	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	205	Va: 1.03347 | -29.967 	Vb: 1.03517 | -150.152	Vc: 1.04015 | 89.978
Vbase:240.178	ABC	206	Va: 1.03673 | -29.995 	Vb: 1.03736 | -150.141	Vc: 1.04189 | 89.947
Vbase:240.178	ABC	207	Va: 1.03680 | -29.995 	Vb: 1.03735 | -150.141	Vc: 1.04189 | 89.947
Vbase:240.178	ABC	208	Va: 1.03682 | -29.997 	Vb: 1.03746 | -150.139	Vc: 1.04119 | 89.958
Vbase:240.178	ABC	209	Va: 1.03682 | -29.997 	Vb: 1.03746 | -150.139	Vc: 1.04131 | 89.956
Vbase:240.178	ABC	210	Va: 1.03553 | -29.981 	Vb: 1.03658 | -150.138	Vc: 1.04116 | 89.965
Vbase:240.178	ABC	211	Va: 1.03536 | -29.979 	Vb: 1.03657 | -150.138	Vc: 1.04115 | 89.964
Vbase:240.178	ABC	212	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04094 | 89.961
Vbase:240.178	ABC	213	Va: 1.03559 | -29.985 	Vb: 1.03653 | -150.135	Vc: 1.04070 | 89.964
Vbase:240.178	ABC	214	Va: 1.03558 | -29.982 	Vb: 1.03618 | -150.133	Vc: 1.04105 | 89.961
Vbase:240.178	ABC	215	Va: 1.03333 | -29.966 	Vb: 1.03507 | -150.153	Vc: 1.04008 | 89.979
Vbase:240.178	ABC	216	Va: 1.03650 | -29.992 	Vb: 1.03736 | -150.141	Vc: 1.04189 | 89.947
Vbase:240.178	ABC	217	Va: 1.03681 | -29.995 	Vb: 1.03732 | -150.141	Vc: 1.04189 | 89.946
